,text,target
2924,WI storms took half my tree last night  feel sorry for the guys car parked in the street.  playing with the chainsaw today,0
2925,doing homework ,0
2926,@yogijazz - she used a pic of an iris so i thought maybe it was you.  no summer plans just the usual - work lol!  NO i didn't...migraine! ,0
2927,"Can't believe I'm back at work already, surely I haven't had a week off?! ",0
2928,ugh why can't chris love me already  this is frustrating. @ vigiluccis with my family...kill me?,0
2929,pls pls pls. follow me. ,1
2930,had dinner with the gang. One of us had to transfer to KL ,0
2931,@VineceaBrown hmm... i dont know that one ,1
2932,Why does it seem like everyone's out but me  helllllla sad haha,0
2933,It�s too cloudy this morning to put me into good mood! ,1
2934,"studying now, though  ... likelihood and pseudo-likelihood functions ... could it get any more dry? well, gotta do what i gotta do ...",0
2935,sat  not 100% ,0
2936,if i cough anymore my larynx will shoot out. im so ill ,0
2937,"@ddlovato i wish i was there to go to your first show but i cant...sorry!  But if i could, i would totally go! ;)",0
2938,@MGChislett how dare they? That's happened to us once ,0
2939,b;ah blah blah.. single for two weeks now ,1
2940,@mileycyrus lol miley! i just tried to win tickets on johnjay and rich krq and failed ,1
2941,"@8bitjoystick Thanks for the heads up dude, I'll check it out. I love HDMI too, but my monitor for gaming doesn't have it ",1
2942,goiing to try and sleep in tomorrow - wish me luck! ,0
2943, I need to stop settling for less as of  right now. Seriously. Stay the fuck away from them. Spend all your money on shit that you want.,0
2944,Storm chase &amp; streaming ops are a no-go today.  Tomorrow looks iffy.  Next week hot and dry.  The heart of the chase season appears over ,0
2945,watching The History Boys.... alone  I have nothing else to do!,0
2946,@macbella2 Are they painful?  ,0
2947,"packing up my suitcases, country side getaway coming to an end. ",0
2948,missing free comic book day because of a wedding I'm in  Should I get the couple a lesser present for this?,1
2949,My iTunes store is set on US and I can't figure out how to change it back to UK ,0
2950,ron browz in the building ,1
2951,Got body and bag searched this morn on way to gym ,1
2952,@FabDesigner @lucy_uk I have a UTI. At least I think that's what it is. And now my abdomen is hurting and my tummy looks swollen. ,0
2953,Martin's in hospital ,1
2954,I'm all scared and bruised. ,1
2955,ummmm i have no idea what im doing but my friend is pissed off at me now and i dont know why she hates me so much I NEED HELP BRITNEY plz ,0
2956,Dude@Jonasbrothers Youtube was suspended??? wat the heck!? i wanted to watch a funny video ,1
2957,just saw sunshine cleaning. good movie. happy. sad. someone please fix my track pad button thing its going crazy ,1
2958,"@jamesheart24 Yo James! Work. ^^ I'm still on holiday in Greece, won't be back until 09:00 tomorrow morning.  x",0
2959,Still sick! Had to cancel my date .... Makes me sad ,0
2960,Is still tired even though I just got up ,0
2961,"Horrible, horrible dream. Glad my alarm woke me up before I discovered the bodies. ",1
2962,"need to sleep   I will see you all tomorrow.  Stand for your rights, Iran, we are watching and supporting.  #iranelection #GR88",1
2963,I keep seeing red mustangs everywhere ,1
2964,watched last ever episode of scrubs. i feel like a piece of me is now missing ,0
2965,"Hearing ur voice makes me miss u even more, tanggung jawab! ",0
2966,"Shhhh don't tell anyone. Watching Pretty Woman, yes for the millionth time, ;) bcz I can't find football match ",1
2967,im bloody starving&amp;hav nothin 2 eat ,0
2968,"@adambrault yeah well guess what it's like chernobyl there now, all overgrown and abandoned, I'm so sad   gotta go somewhere else.",0
2969,Working away on google appengine. trying to get it to talk to the calendar api. thought it might be easier but not ,0
2970,wants to go to sleep S0 bad...but this homework is calling my name ,0
2971,isnt going iceland  siobhan's dont  like rainnn    (n),1
2972,Slow Internet wouldnt let me add more pics.  $100 Million Question: Is Heroes of Telara the World of Warcraft killer? http://bit.ly/17BE0k,1
2973,7am... what an ungodly hour to wake up at... for school ,0
2974,@DonnieWahlberg id eat u right up. wish i was going to the comcast center tonight i dont like knowin u guys are so close and i cnt c u ,0
2975,I used to be a star collector. I think I have photos of celebs I'm met on my MySpace. Unless I took them down. I can't remember. Headache ,0
2976,In math totally bored ,0
2977,Back here again  roll on the weekend already! LOL,0
2978,rubbish day + now a rubbish mood ,1
2979,@Egyptsaidso LMAO!! DON'T SAY THAT EGYPT!!! I'M SAD NOW....  but the twiiter  FAM makes me laugh.....,0
2980,"Well, shoot got cut short because one of the dogs got cut. They're now at the emergency vet. ",1
2981,"Gutted, forgot all about Grey's Anatomy Season Finale, darn!! Only 10 mins left ",0
2982,@PushPlayCJ haha nice&lt;3 I miss you alreadyy&lt;3 please don't move!! ,0
2983,This weather sucks.. where is everybody? ,0
2984,@heyshanny Physically-- I feel horrible  Thanks for the good thoughts!!,1
2985,Time to clean..............................Boring ,0
2986,My nose is pealing ,0
2987,http://twitpic.com/6u324 - is the mr twitter world site coming up like this for anyone else? I WANNA VOTE FOR TOM ,1
2988,@livestrong07 That's a shame.    I like Bradley.,1
2989,@aliciadizzy ay oo nga.  i'm watching na the series in youtube.),1
2990,lots of errands to do today!!! .....ugh ,0
2991,@codedigital  . I love you hunny. I'll relief your stress ;-) wink,1
2992,im experiencing stiff neck. huhu ! it really hurts ,0
2993,in bruggerss.... bored! not taking an exam till 12...  hope i dont failll!,0
2994,Baltimore is #1 in homicides again! We conserve energy by using light from gun fire rather than light bulbs! ,1
2995,Ahhhh man Couldn't Zzz tossed nd Turned All Nighg Now Heading To Work its Gonna be a long Day Wat Are You Doing? Tweeeet ,0
2996,nearly dropped the wii remote in my coffee. why do people not enjoy my pouting when i look in mirrors? i cant help it ,0
2997,doing my stupid English essay homework... ,0
2998,and when you've finally been able to fall asleep.. a nightmare wakes you up at 3am. And that kinda spoil the whole thing then... ,0
2999,@idkmybffandii ow. I hate when that happens ,0
3000,am trying to figure twitter out...... it is not working ,0
3001,Boreddddd at wrk. Wanna go home. Forgot my sushi ,0
3002,I wish Ava Gardner hadn't aborted Frank Sinatra's baby  Could you Imagine what potential that child had?,0
3003,"Getting ready for stupid school, I have a shit ton of tests, CPTs, math EQAO, and three exams in the next 2 weeks ",1
3004,here I go putting 2 onions in my eyes...lol...*drops* lol ,1
3005,@nicole I think I ended up playing against you. I think I made a mess of it. ,1
3006,im so lookin forward to summer especially because of the weather we've got in wales  jus wish i live in cyprus like i did b4 xXx,0
3007,"@SleeplessNights looks good. nice and simple, clean and uncluttered. I like it. Gee ur having a rough time there  Hope things improve",1
3008,looks like i will be in atl tonight!! ,1
3009,Got pretty wasted last bight at home and passed out. I didn't go to Felix da House Cat I feel lame ,0
3010,My retainer feels weird ,0
3011,@MiguelSeagull i've been in a panic all day ,0
3012,"@NickyColman is was cola, hence the not getting drunk ",0
3013,"@RyanSeacrest Ryan, my friend... WHAT ARE YOU DOING???? Club hopping and spending time with Lindsey Lohan??? What r u thinking... YUK ",1
3014,singing love story to everyone we drive by! ; ) and Abby says i have bad taste in hits and cars ,1
3015,hears @NKOTB!!! ahh i miss them ,0
3016,"Just woke up, on my way to the gym. Tired ",0
3017,I don't wanna go home to my lonely apartment ,0
3018,"The wedding was fun, but I still haven't been able to eat anything ",0
3019,Sammy's very sad.  my poor puppy,0
3020,I hate my job!!! wanna quit ASAP! too bad its not that simple when you live and work at the same place ,0
3021,"Urgh. Been playing my game for about an hour and my computer decided it needs to restart,before i could get a chance to save. ",0
3022,@TrillentsKaDe Damn you are going through it. ,1
3023,bye every one im going to stop being a 3tfan   i cant do this any more im a fan only becouse i want to date taryll and he dosent want me .,0
3024,"come on, someone must need a bed today. had a terrible week, and all on the back of a great one last week ",0
3025,@ddlovato or with other food like i can't put penutt butter in my bread it always broke my bread  y need to tosted TOO MUCH NOW,0
3026,Now back 2 our regular program service - Sunday get ready fro the workweek!   last night was FUN!  Can't wait until next weekend,1
3027,#gokeyisadouche poor gokey ,0
3028,FML...im up to me neck in work to do...with so little time. 2 papers due ,0
3029,attempted dress shopping found one but as having fat day decided to take it back  what a div,0
3030,misses home-made sandwiches already... ,0
3031,wishing i wasn't still at work ,0
3032,"@redeyechicago Angelica Houston. However it is not a pet, but a tropical plant. No pets allowed for me ",0
3033,@VivianKGomez we went to Benny's... Me Leah and Tila. lol. you missed out! ,1
3034,@rnmegh latest version on tweets60 website is 1.22 ,0
3035,awake at 5am again. ,0
3036,@Attore ugh not nice ,0
3037,so hot outside! ughhh dnw summer  spring or fall plz. no summer &gt;:[,0
3038,classes again tomorrow!!!  it's too soon!,0
3039,@girlfriend01 i dont think the cough eva reaaly went away. It was just hiding...n i found it. ,0
3040,very dirty rain today means my car is now caked in streaks of mud ,0
3041,disappointed that I don't have any followers on my blog yet ,0
3042,"I am sooo hungover  ended up in rubicon &quot;con&quot; being the real name for the place, �6.50 a drink!.",1
3043,Sands off sorting shipment of cats to Germany. Very proud of her but very early to be awake on a Saturday morning  Our cats confused LOL,0
3044,I just found out that Farrah Fawcett has passed away after her long battle with cancer. God bless her family!  ,0
3045,i'm very sad to have to leave my house  cant i just have it in a slightly smaller version?,0
3046,XBOX LIve is going down for 24 hour maintenance. Can I breathe without my daily life support?! ,1
3047,catching up on my anoop fix. i miss anoop. ,0
3048,Just woke up. Forgot i had my extensions in and i freaked out. who is up for another day of doing absolutely nothing!!! I'm not ,0
3049,@adrianflores the scheduling wouldn't work for me. ,0
3050,Up early &amp; my tummy aches. No run for me  wish I had someone to rub my belly,0
3051,@dorianmuthig  it isn*'t funny   it is horrible,1
3052,lost in the world of prepayments and accruals ,0
3053,Missed the last 15 min of lost due to the weather. ,0
3054,I was halfway dressed before I realized it was Sunday and not Monday - good lor' ,0
3055,"@Mommentator Awww, Molly  missing your babes?",0
3056,I'm leaving today for mission trip and I'll be back in a week....no computers there so no contact with anyone ,0
3057,Moving day! I will miss my first apt. ,0
3058,"Peeing while holding a squirmy baby is NOT an easy task!!! To make matters worse, Zoe was in the stall next 2 me pooping...    Ugh!!!",0
3059,@whyekeat ahahhaa no lahhhhhhh! im bored wk ,0
3060,"Thinks I can pass English, I just wish I could be as confident about geography ",0
3061,@BrennaCeDria lol 62 now ha yeah right The Texas heat will be here by noon about 90 I think  ,1
3062,Is upset that I didn't get what I ordered online. ,0
3063,"Gonna workout early, shower, Dr's appointment, then get ready for garage sale.   Not my favorite thing to do! But, my bride &quot;says so&quot;. lol",0
